_id,GEOIDFQ,OBJECTID,agency,change_log,comments,county,direction,empty_feat,end_date,feed_version,from_gtfs,hood,mode,muni,munihood_display,munihood_full,route_code,route_filter,route_sort,start_date,status_code,status_end_date,status_notes,status_start_date,stop_code,stop_id,stop_lat,stop_lon,stop_name,stop_route,svc_days,trips_7d,trips_sa,trips_su,trips_wd,geometry
1207,1000000US420030806001000,307878,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",87,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14846,E23400,40.461929,-79.937472,FRIENDSHIP AVE AT AIKEN AVE,E23400,"WD,SA,SU",226,22,9,39,POINT (590083.7963705114088953 4479570.9564426485449076)
1049,1000000US420030802001006,307386,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","54,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1154,E35260,40.461119,-79.948164,LIBERTY AVE AT EDMOND ST,E35260,"WD,SA,SU",567,72,55,88,POINT (589178.3566059797303751 4479470.1890925997868180)
1050,1000000US420030903001022,307389,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","54,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1194,E35270,40.463127,-79.95165,LIBERTY AVE AT ELLA ST,E35270,"WD,SA,SU",565,71,54,88,POINT (588880.1490909326821566 4479689.5656670751050115)
1051,1000000US420030802002000,307392,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","54,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1152,E35280,40.463154,-79.951974,LIBERTY AVE AT ELLA ST,E35280,"WD,SA,SU",567,72,55,88,POINT (588852.6439805100671947 4479692.2365615824237466)
1052,1000000US420030809001022,307395,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1189,E35290,40.459412,-79.944722,LIBERTY AVE AT GROSS ST,E35290,"WD,SA,SU",489,74,55,72,POINT (589472.4516492054099217 4479284.1912163542583585)
1053,1000000US420030804001007,307398,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,9127,E35300,40.459455,-79.945061,LIBERTY AVE AT GROSS ST,E35300,"WD,SA,SU",489,74,55,72,POINT (589443.6517529848497361 4479288.6207964625209570)
1056,1000000US420030903002016,307407,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","54,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2691,E35330,40.463497,-79.953365,LIBERTY AVE OPP MAIN ST (BLOOMFIELD BRIDGE),E35330,"WD,SA,SU",406,54,42,62,POINT (588734.2601712355390191 4479728.9111426807940006)
1057,1000000US420030903002014,307410,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","54,86,87",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,18596,E35340,40.463438,-79.953997,LIBERTY AVE AT MAIN ST FS,E35340,"WD,SA,SU",627,76,51,100,POINT (588680.7555303724948317 4479721.7269351975992322)
496,1000000US420030806002011,305943,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,71A,71C,82,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,8193,E13170,40.456089,-79.938178,CENTRE AVE AT AIKEN AVE,E13170,"WD,SA,SU",1644,212,157,255,POINT (590031.7353879525326192 4478921.9839907325804234)
1655,1000000US420030903002000,309246,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,88",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,9185,E46630,40.465871,-79.953722,PENN AVE OPP 44TH ST (CHILDRENS HOSPITAL),E46630,"WD,SA,SU",479,66,53,72,POINT (588700.8696721236919984 4479992.0713773500174284)
552,1000000US420030804002006,306117,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","54,71A,71C,82",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2631,E14020,40.45269,-79.949541,CENTRE AVE OPP NEVILLE ST,E14020,"WD,SA,SU",1480,173,127,236,POINT (589072.7396275167120621 4478533.1631879713386297)
1649,1000000US420030809002005,309226,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",88,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,9190,E46610,40.464971,-79.942994,PENN AVE AT WINEBIDDLE ST,E46610,"WD,SA,SU",232,29,28,35,POINT (589611.5757020340533927 4479903.0047599365934730)
301,1000000US420030804002007,305247,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14415,E04920,40.454308,-79.947853,BAUM BLVD AT MILLVALE AVE,E04920,"WD,SA,SU",147,16,16,23,POINT (589213.7345209065824747 4478714.4685443947091699)
302,1000000US420030804002000,305249,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14366,E04930,40.455071,-79.944977,BAUM BLVD AT MOREWOOD AVE,E04930,"WD,SA,SU",157,16,16,25,POINT (589456.5889443771447986 4478802.0730138244107366)
508,1000000US420030804001019,305975,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","71A,71C,82",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,8195,E13380,40.45512,-79.941395,CENTRE AVE AT CYPRESS ST,E13380,"WD,SA,SU",1155,138,102,183,POINT (589760.2510731713846326 4478811.1475336598232388)
1456,1000000US420030804002006,308731,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",P3,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19008,E42132,40.452738,-79.949668,NEVILLE RAMP AT CENTRE AVE FS,E42132,WD,235,0,0,47,POINT (589061.9072022631298751 4478538.3631706656888127)
528,1000000US420030804002008,306043,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","71A,71C,82",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,8197,E13630,40.453387,-79.94721,CENTRE AVE AT MILLVALE AVE,E13630,"WD,SA,SU",1155,138,102,183,POINT (589269.4757822037208825 4478612.8856498338282108)
292,1000000US420030804001015,305229,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14365,E04830,40.455891,-79.942307,BAUM BLVD AT CYPRESS ST FS,E04830,"WD,SA,SU",157,16,16,25,POINT (589681.8949800223344937 4478895.8033123202621937)
1058,1000000US420030809001018,307414,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",86,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1191,E35350,40.460582,-79.946912,LIBERTY AVE AT MATHILDA ST (WEST PENN HOSP),E35350,"WD,SA,SU",242,37,30,35,POINT (589285.2185204077977687 4479411.8464548727497458)
303,1000000US420030804002008,305251,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14416,E04940,40.454888,-79.945335,BAUM BLVD AT MOREWOOD AVE,E04940,"WD,SA,SU",147,16,16,23,POINT (589426.4758147626416758 4478781.3969892291352153)
304,1000000US420030804002007,305253,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19781,E05000,40.454073,-79.949176,BAUM BLVD AT ENFIELD ST FS,E05000,"WD,SA,SU",147,16,16,23,POINT (589101.8630311398301274 4478687.0471336729824543)
529,1000000US420030804002011,306047,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","71A,71C,82",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,8196,E13640,40.454235,-79.944368,CENTRE AVE AT MOREWOOD AVE,E13640,"WD,SA,SU",1155,138,102,183,POINT (589509.3371524255489931 4478709.8925692476332188)
1059,1000000US420030809001020,307416,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",86,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1190,E35360,40.459969,-79.945756,LIBERTY AVE AT MILLVALE AVE,E35360,"WD,SA,SU",242,37,30,35,POINT (589384.0433701823931187 4479344.9719611760228872)
293,1000000US420030804002002,305231,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14368,E04840,40.454144,-79.949348,BAUM BLVD AT ENFIELD ST,E04840,"WD,SA,SU",157,16,16,25,POINT (589087.1847005293238908 4478694.7547114044427872)
1060,1000000US420030804001000,307418,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","54,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1155,E35370,40.460035,-79.946124,LIBERTY AVE AT MILLVALE AVE (WEST PENN HOSP),E35370,"WD,SA,SU",567,72,55,88,POINT (589352.7544849396217614 4479351.9255729233846068)
1061,1000000US420030806002009,307421,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1187,E35380,40.457999,-79.942071,LIBERTY AVE AT EVALINE ST,E35380,"WD,SA,SU",489,74,55,72,POINT (589699.1020068273646757 4479130.0353561257943511)
1062,1000000US420030804001013,307424,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19997,E35390,40.457931,-79.94221,LIBERTY AVE AT OSCEOLA ST,E35390,"WD,SA,SU",489,74,55,72,POINT (589687.4067721746396273 4479122.3460013177245855)
296,1000000US420030806002003,305237,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14364,E04870,40.456721,-79.939483,BAUM BLVD AT LIBERTY AVE,E04870,"WD,SA,SU",157,16,16,25,POINT (589920.2399444113252684 4478990.8073517046868801)
1910,1000000US420030809002004,310045,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",88,All Routes,0,2026-02-22T06:00:00,25608,2099-12-31T06:00:00,"Effective March 10, 2026 for the next two (2) years, a portion of eastbound Penn Avenue will be closed by DOMI for full reconstruction of the street. Stops between Evaline and Aiken are closed, and the 88 will detour to Friendship Ave. A new stop (#71782) has been established at Roup and Penn for outbound service.",1970-03-10T06:00:00,9191,E45950,40.464751,-79.941276,PENN AVE AT EVALINE ST,E45950,"WD,SA,SU",232,29,28,35,POINT (589757.5210095765069127 4479880.3297318927943707)
297,1000000US420030806002010,305239,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19092,E04880,40.456668,-79.939286,BAUM BLVD AT LIBERTY AVE FS,E04880,"WD,SA,SU",147,16,16,23,POINT (589937.0143740786006674 4478985.1249023610725999)
1063,1000000US420030804001017,307427,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1158,E35395,40.457293,-79.941013,LIBERTY AVE OPP PACIFIC AVE,E35395,"WD,SA,SU",489,74,55,72,POINT (589789.7487496611429378 4479052.7433709753677249)
1229,1000000US420030806001004,307950,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",87,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14848,E23560,40.462144,-79.940285,FRIENDSHIP AVE AT PACIFIC AVE,E23560,"WD,SA,SU",226,22,9,39,POINT (589845.0123210288584232 4479591.9552001710981131)
914,1000000US420030804002008,307019,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2577,E39270,40.454257,-79.947589,MILLVALE AVE AT BAUM BLVD,E39270,"WD,SA,SU",323,34,24,53,POINT (589236.1875099902972579 4478709.0742305852472782)
1226,1000000US420030809001018,307939,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,87",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19127,E23540,40.462386,-79.946194,FRIENDSHIP AVE AT MILLVALE AVE,E23540,"WD,SA,SU",473,59,34,76,POINT (589343.7043425950687379 4479612.8206505179405212)
1225,1000000US420030809002007,307934,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,87",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14852,E23530,40.46272,-79.945472,FRIENDSHIP AVE AT MILLVALE AVE,E23530,"WD,SA,SU",473,59,34,76,POINT (589404.4751312108710408 4479650.6263217665255070)
1224,1000000US420030809001019,307930,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",87,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14868,E23520,40.462265,-79.944658,FRIENDSHIP AVE AT GROSS ST,E23520,"WD,SA,SU",226,22,9,39,POINT (589474.0923004330834374 4479600.9450601683929563)
1223,1000000US420030809002010,307926,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",87,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14851,E23510,40.462476,-79.944382,FRIENDSHIP AVE AT GROSS ST,E23510,"WD,SA,SU",226,22,9,39,POINT (589497.2125142419245094 4479624.6462826589122415)
915,1000000US420030804002002,307021,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2629,E39280,40.454496,-79.947768,MILLVALE AVE AT BAUM BLVD,E39280,"WD,SA,SU",325,35,25,53,POINT (589220.6932832942111418 4478735.4228023206815124)
916,1000000US420030804002007,307023,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2630,E39290,40.453381,-79.947434,MILLVALE AVE AT CENTRE AVE,E39290,"WD,SA,SU",325,35,25,53,POINT (589250.4896933528361842 4478611.9931896021589637)
917,1000000US420030804002008,307025,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19539,E39300,40.453674,-79.947428,MILLVALE AVE AT CENTRE AVE FS,E39300,"WD,SA,SU",323,34,24,53,POINT (589250.6107509330613539 4478644.5228242157027125)
1222,1000000US420030806001016,307921,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",87,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14874,E23500,40.461752,-79.936473,FRIENDSHIP AVE AT GRAHAM ST,E23500,"WD,SA,SU",226,22,9,39,POINT (590168.7323516043834388 4479552.3289612503722310)
918,1000000US420030804001010,307027,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2580,E39310,40.458649,-79.947116,MILLVALE AVE AT CYPRESS ST,E39310,"WD,SA,SU",323,34,24,53,POINT (589270.4811475281603634 4479197.0731755141168833)
919,1000000US420030804001003,307029,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2626,E39320,40.458853,-79.94706,MILLVALE AVE AT CYPRESS ST,E39320,"WD,SA,SU",325,35,25,53,POINT (589274.9592183703789487 4479219.7742188097909093)
920,1000000US420030804002010,307031,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2578,E39340,40.455914,-79.947573,MILLVALE AVE AT MOREWOOD AVE,E39340,"WD,SA,SU",323,34,24,53,POINT (589235.3518217511009425 4478893.0206698589026928)
921,1000000US420030804002001,307033,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2628,E39350,40.456085,-79.94766,MILLVALE AVE AT MOREWOOD AVE,E39350,"WD,SA,SU",325,35,25,53,POINT (589227.7487167059443891 4478911.9140823045745492)
922,1000000US420030804001010,307035,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2579,E39360,40.457884,-79.947347,MILLVALE AVE AT YEW ST,E39360,"WD,SA,SU",323,34,24,53,POINT (589251.9075445256894454 4479111.9230682449415326)
923,1000000US420030804001012,307037,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2627,E39370,40.458332,-79.947419,MILLVALE AVE AT YEW ST,E39370,"WD,SA,SU",325,35,25,53,POINT (589245.2098530312068760 4479161.5791928134858608)
2503,1000000US420030806002001,311505,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",77,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,16967,E70013,40.457059,-79.938339,BAUM BLVD AT AIKEN AVE,E70013,"WD,SA,SU",157,16,16,25,POINT (590016.7892541377805173 4479029.4918179102241993)
1230,1000000US420030806001014,307954,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",87,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14871,E23570,40.462092,-79.940489,FRIENDSHIP AVE AT PACIFIC AVE,E23570,"WD,SA,SU",226,22,9,39,POINT (589827.7857034433400258 4479585.9754894739016891)
2598,1000000US420030804001006,311757,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,17284,E70144,40.459597,-79.946247,MILLVALE AVE AT MITRE WAY,E70144,"WD,SA,SU",323,34,24,53,POINT (589342.9060636066133156 4479303.1821836484596133)
2639,1000000US420030809001021,311882,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",64,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,18148,E70242,40.462316,-79.944469,GROSS ST AT FRIENDSHIP AVE,E70242,"WD,SA,SU",247,37,25,37,POINT (589490.0487162702484056 4479606.7977448767051101)
1232,1000000US420030809001008,307961,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,87",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14854,E23580,40.46349,-79.948812,FRIENDSHIP AVE AT PEARL ST,E23580,"WD,SA,SU",473,59,34,76,POINT (589120.2820426237303764 4479732.7206850210204720)
1233,1000000US420030903001018,307967,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","64,87",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,14865,E23590,40.463627,-79.949135,FRIENDSHIP AVE AT PEARL ST,E23590,"WD,SA,SU",473,59,34,76,POINT (589092.7164104632101953 4479747.6019387505948544)
1064,1000000US420030809001017,307430,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Bloomfield,BUS,"Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh","54,86",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1193,E35400,40.462088,-79.949752,LIBERTY AVE AT PEARL ST,E35400,"WD,SA,SU",565,71,54,88,POINT (589042.4383587106131017 4479576.1471766196191311)
